17536,{"name":"Awaken Kerlonian","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17536/awaken-kerlonian\"><b class=\"whtt-name\">Awaken Kerlonian</b></a><br />5 yd range<br />4.5 sec cast</td></tr></table><table><tr><td><div class=\"q\">Awaken the sleeping druid.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17537,{"name":"Elixir of Brute Force","icon":"inv_potion_40","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17537/elixir-of-brute-force\"><b class=\"whtt-name\">Elixir of Brute Force</b></a><br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 47</span><br /></td></tr></table><table><tr><td><div class=\"q\">Increases Strength and Stamina by 18 for 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><b class=\"q\">Elixir of Brute Force</b></td></tr></table><table><tr><td>Strength and Stamina increased by 18.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17538,{"name":"Elixir of the Mongoose","icon":"inv_potion_32","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17538/elixir-of-the-mongoose\"><b class=\"whtt-name\">Elixir of the Mongoose</b></a><br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 47</span><br /></td></tr></table><table><tr><td><div class=\"q\">Increases Agility by 25 and chance to get a critical hit by 2% for 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><b class=\"q\">Elixir of the Mongoose</b></td></tr></table><table><tr><td>Agility increased by 25, Critical hit chance increases by 2%.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17539,{"name":"Greater Arcane Elixir","icon":"inv_potion_25","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17539/greater-arcane-elixir\"><b class=\"whtt-name\">Greater Arcane Elixir</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table></td></tr></table><table><tr><td><div class=\"q\">Increases spell damage by up to 35 for 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><b class=\"q\">Greater Arcane Elixir</b></td></tr></table><table><tr><td>Magical damage dealt by spells and abilities is increased by up to 35.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17540,{"name":"Greater Stoneshield","icon":"inv_potion_69","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17540/greater-stoneshield\"><b class=\"whtt-name\">Greater Stoneshield</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 min cooldown</th></tr></table></td></tr></table><table><tr><td><div class=\"q\">Increases armor by 2000 for 2 min.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><b class=\"q\">Greater Stoneshield</b></td></tr></table><table><tr><td>Increased armor.<br><span class=\"q\">2 minutes remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17543,{"name":"Fire Protection","icon":"spell_fire_firearmor","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17543/fire-protection\"><b class=\"whtt-name\">Fire Protection</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 35</span><br /></td></tr></table><table><tr><td><div class=\"q\">Absorbs 1950 to 3250 fire damage. &nbsp;Lasts 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><table width=\"100%\"><tr><td><b class=\"q\">Fire Protection</b></td><th class=\"q\"><b class=\"q\">Magic</b></th></tr></table></td></tr></table><table><tr><td>Absorbs 1950 to 3250 fire damage.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17544,{"name":"Frost Protection","icon":"spell_frost_frostarmor02","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17544/frost-protection\"><b class=\"whtt-name\">Frost Protection</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 40</span><br /></td></tr></table><table><tr><td><div class=\"q\">Absorbs 1950 to 3250 frost damage. &nbsp;Lasts 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><table width=\"100%\"><tr><td><b class=\"q\">Frost Protection</b></td><th class=\"q\"><b class=\"q\">Magic</b></th></tr></table></td></tr></table><table><tr><td>Absorbs 1950 to 3250 frost damage.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17545,{"name":"Holy Protection","icon":"classic_spell_holy_blessingofprotection","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17545/holy-protection\"><b class=\"whtt-name\">Holy Protection</b></a></td><th><b class=\"q0\">Rank 6</b></th></tr></table><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 40</span><br /></td></tr></table><table><tr><td><div class=\"q\">Absorbs 1950 to 3250 holy damage. &nbsp;Lasts 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><table width=\"100%\"><tr><td><b class=\"q\">Holy Protection</b></td><th class=\"q\"><b class=\"q\">Magic</b></th></tr></table></td></tr></table><table><tr><td>Absorbs 1950 to 3250 holy damage.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17546,{"name":"Nature Protection","icon":"spell_nature_spiritarmor","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17546/nature-protection\"><b class=\"whtt-name\">Nature Protection</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 40</span><br /></td></tr></table><table><tr><td><div class=\"q\">Absorbs 1950 to 3250 nature damage. &nbsp;Lasts 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><table width=\"100%\"><tr><td><b class=\"q\">Nature Protection</b></td><th class=\"q\"><b class=\"q\">Magic</b></th></tr></table></td></tr></table><table><tr><td>Absorbs 1950 to 3250 nature damage.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17547,{"name":"Mortal Strike","icon":"ability_warrior_savageblow","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17547/mortal-strike\"><b class=\"whtt-name\">Mortal Strike</b></a><br />Melee Range<br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Inflicts 200% weapon damage and leaves the target wounded, reducing the effectiveness of any healing by 50% for 5 sec.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><b class=\"q\">Mortal Strike</b></td></tr></table><table><tr><td>Healing effects reduced by 50%.<br><span class=\"q\">5 seconds remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17548,{"name":"Shadow Protection","icon":"spell_shadow_ragingscream","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17548/shadow-protection\"><b class=\"whtt-name\">Shadow Protection</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 40</span><br /></td></tr></table><table><tr><td><div class=\"q\">Absorbs 1950 to 3250 shadow damage. &nbsp;Lasts 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><table width=\"100%\"><tr><td><b class=\"q\">Shadow Protection</b></td><th class=\"q\"><b class=\"q\">Magic</b></th></tr></table></td></tr></table><table><tr><td>Absorbs 1950 to 3250 shadow damage.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17549,{"name":"Arcane Protection","icon":"spell_holy_prayerofhealing02","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17549/arcane-protection\"><b class=\"whtt-name\">Arcane Protection</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 35</span><br /></td></tr></table><table><tr><td><div class=\"q\">Absorbs 1950 to 3250 arcane damage. &nbsp;Lasts 1 hour.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><table width=\"100%\"><tr><td><b class=\"q\">Arcane Protection</b></td><th class=\"q\"><b class=\"q\">Magic</b></th></tr></table></td></tr></table><table><tr><td>Absorbs 1950 to 3250 arcane damage.<br><span class=\"q\">1 hour remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17550,{"name":"Purification","icon":"inv_potion_31","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=17550/purification\"><b class=\"whtt-name\">Purification</b></a><br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 57</span><br /></td></tr></table><table><tr><td><div class=\"q\">Attempts to remove one Curse, one Disease and one Poison from the Imbiber.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
17551,{"name":"Stonescale Oil","icon":"inv_potion_68","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17551/stonescale-oil\"><b class=\"whtt-name q1\">Stonescale Oil</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=13422/stonescale-eel\">Stonescale Eel</a>, <a href=\"/classic/item=3372/leaded-vial\">Leaded Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13423/stonescale-oil\">Stonescale Oil</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->50</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 20</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">1</span> <span class=\"moneycopper\">25</span></div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17552,{"name":"Mighty Rage Potion","icon":"inv_potion_41","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17552/mighty-rage-potion\"><b class=\"whtt-name q1\">Mighty Rage Potion</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=8846/gromsblood\">Gromsblood</a>&nbsp;(3), <a href=\"/classic/item=8925/crystal-vial\">Crystal Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13442/mighty-rage-potion\">Mighty Rage Potion</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->51</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"wowhead-tooltip-item-classes\">Classes: <a href=\"/classic/class=1/warrior\" class=\"c1\">Warrior</a></div>Requires Level <!--rlvl-->46<br><span class=\"q2\">Use: <a href=\"/classic/spell=17528/mighty-rage\" class=\"q2\">Increases Rage by 45 to 75 and increases Strength by 60 for 20 sec.</a> (2 Min Cooldown)</span><div class=\"whtt-extra whtt-maxstack\">Max Stack: 5</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">5</span></div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17553,{"name":"Superior Mana Potion","icon":"inv_potion_74","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17553/superior-mana-potion\"><b class=\"whtt-name q1\">Superior Mana Potion</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=8838/sungrass\">Sungrass</a>&nbsp;(2), <a href=\"/classic/item=8839/blindweed\">Blindweed</a>&nbsp;(2), <a href=\"/classic/item=8925/crystal-vial\">Crystal Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13443/superior-mana-potion\">Superior Mana Potion</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->51</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><br>Requires Level <!--rlvl-->41<br><span class=\"q2\">Use: <a href=\"/classic/spell=17530/restore-mana\" class=\"q2\">Restores 900 to 1500 mana.</a> (2 Min Cooldown)</span><div class=\"whtt-extra whtt-maxstack\">Max Stack: 5</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17554,{"name":"Elixir of Superior Defense","icon":"inv_potion_66","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17554/elixir-of-superior-defense\"><b class=\"whtt-name q1\">Elixir of Superior Defense</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=13423/stonescale-oil\">Stonescale Oil</a>&nbsp;(2), <a href=\"/classic/item=8838/sungrass\">Sungrass</a>, <a href=\"/classic/item=8925/crystal-vial\">Crystal Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13445/elixir-of-superior-defense\">Elixir of Superior Defense</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->53</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><br>Requires Level <!--rlvl-->43<br><span class=\"q2\">Use: <a href=\"/classic/spell=11348/greater-armor\" class=\"q2\">Increases armor by 450 for 1 hour.</a> (3 Sec Cooldown)</span><div class=\"whtt-extra whtt-maxstack\">Max Stack: 5</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">5</span></div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17555,{"name":"Elixir of the Sages","icon":"inv_potion_29","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17555/elixir-of-the-sages\"><b class=\"whtt-name q1\">Elixir of the Sages</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=13463/dreamfoil\">Dreamfoil</a>, <a href=\"/classic/item=13466/plaguebloom\">Plaguebloom</a>&nbsp;(2), <a href=\"/classic/item=8925/crystal-vial\">Crystal Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13447/elixir-of-the-sages\">Elixir of the Sages</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->54</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><br>Requires Level <!--rlvl-->44<br><span class=\"q2\">Use: <a href=\"/classic/spell=17535/elixir-of-the-sages\" class=\"q2\">Increases Intellect and Spirit by 18 for 1 hour.</a> (3 Sec Cooldown)</span><div class=\"whtt-extra whtt-maxstack\">Max Stack: 5</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">12</span> <span class=\"moneycopper\">50</span></div><div class=\"whtt-extra whtt-droppedby\">Dropped by: Commander Eligor Dawnbringer</div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17556,{"name":"Major Healing Potion","icon":"inv_potion_54","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17556/major-healing-potion\"><b class=\"whtt-name q1\">Major Healing Potion</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=13464/golden-sansam\">Golden Sansam</a>&nbsp;(2), <a href=\"/classic/item=13465/mountain-silversage\">Mountain Silversage</a>, <a href=\"/classic/item=8925/crystal-vial\">Crystal Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13446/major-healing-potion\">Major Healing Potion</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><br>Requires Level <!--rlvl-->45<br><span class=\"q2\">Use: <a href=\"/classic/spell=17534/healing-potion\" class=\"q2\">Restores 1050 to 1750 health.</a> (2 Min Cooldown)</span><div class=\"whtt-extra whtt-maxstack\">Max Stack: 5</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">10</span></div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17557,{"name":"Elixir of Brute Force","icon":"inv_potion_40","tooltip":"<table><tr><td><a class=\"whtt-name q1\" href=\"/classic/spell=17557/elixir-of-brute-force\"><b class=\"whtt-name q1\">Elixir of Brute Force</b></a><br />3 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=8846/gromsblood\">Gromsblood</a>&nbsp;(2), <a href=\"/classic/item=13466/plaguebloom\">Plaguebloom</a>&nbsp;(2), <a href=\"/classic/item=8925/crystal-vial\">Crystal Vial</a></div><br /><span class=\"q1\"><a href=\"/classic/item=13453/elixir-of-brute-force\">Elixir of Brute Force</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><br>Requires Level <!--rlvl-->45<br><span class=\"q2\">Use: <a href=\"/classic/spell=17537/elixir-of-brute-force\" class=\"q2\">Increases Strength and Stamina by 18 for 1 hour.</a> (3 Sec Cooldown)</span><div class=\"whtt-extra whtt-maxstack\">Max Stack: 5</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">12</span> <span class=\"moneycopper\">50</span></div></td></tr></table>","tooltip2":"","buff":"","quality":1,"spells":{},"buffspells":{},"completion_category":11}
17559,{"name":"Transmute: Air to Fire","icon":"spell_fire_volcano","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17559/transmute-air-to-fire\"><b class=\"whtt-name q2\">Transmute: Air to Fire</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 45</span><br /></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7082/essence-of-air\">Essence of Air</a></div><div class=\"q\">Transmutes Air into Fire.</div><br /><span class=\"q2\"><a href=\"/classic/item=7078/essence-of-fire\">Essence of Fire</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17560,{"name":"Transmute: Fire to Earth","icon":"spell_nature_strengthofearthtotem02","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17560/transmute-fire-to-earth\"><b class=\"whtt-name q2\">Transmute: Fire to Earth</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7078/essence-of-fire\">Essence of Fire</a></div><div class=\"q\">Transmutes Fire into Earth.</div><br /><span class=\"q2\"><a href=\"/classic/item=7076/essence-of-earth\">Essence of Earth</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17561,{"name":"Transmute: Earth to Water","icon":"spell_nature_acid_01","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17561/transmute-earth-to-water\"><b class=\"whtt-name q2\">Transmute: Earth to Water</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7076/essence-of-earth\">Essence of Earth</a></div><div class=\"q\">Transmutes Earth into Water.</div><br /><span class=\"q2\"><a href=\"/classic/item=7080/essence-of-water\">Essence of Water</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17562,{"name":"Transmute: Water to Air","icon":"spell_nature_earthbind","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17562/transmute-water-to-air\"><b class=\"whtt-name q2\">Transmute: Water to Air</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7080/essence-of-water\">Essence of Water</a></div><div class=\"q\">Transmutes Water into Air.</div><br /><span class=\"q2\"><a href=\"/classic/item=7082/essence-of-air\">Essence of Air</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17563,{"name":"Transmute: Undeath to Water","icon":"spell_nature_acid_01","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17563/transmute-undeath-to-water\"><b class=\"whtt-name q2\">Transmute: Undeath to Water</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=12808/essence-of-undeath\">Essence of Undeath</a></div><div class=\"q\">Purifies Essence of Undeath turning it into Water.</div><br /><span class=\"q2\"><a href=\"/classic/item=7080/essence-of-water\">Essence of Water</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17564,{"name":"Transmute: Water to Undeath","icon":"spell_shadow_shadetruesight","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17564/transmute-water-to-undeath\"><b class=\"whtt-name q2\">Transmute: Water to Undeath</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7080/essence-of-water\">Essence of Water</a></div><div class=\"q\">Taints Essence of Water turning it into Undeath.</div><br /><span class=\"q2\"><a href=\"/classic/item=12808/essence-of-undeath\">Essence of Undeath</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">10</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17565,{"name":"Transmute: Life to Earth","icon":"spell_nature_strengthofearthtotem02","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17565/transmute-life-to-earth\"><b class=\"whtt-name q2\">Transmute: Life to Earth</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=12803/living-essence\">Living Essence</a></div><div class=\"q\">Transmutes Living Essence into Earth.</div><br /><span class=\"q2\"><a href=\"/classic/item=7076/essence-of-earth\">Essence of Earth</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">4</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
17566,{"name":"Transmute: Earth to Life","icon":"spell_nature_abolishmagic","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=17566/transmute-earth-to-life\"><b class=\"whtt-name q2\">Transmute: Earth to Life</b></a><table width=\"100%\"><tr><td>25 sec cast</td><th>1 day cooldown</th></tr></table></td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=9149/philosophers-stone\">Philosopher's Stone</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7076/essence-of-earth\">Essence of Earth</a></div><div class=\"q\">Transmutes Earth to Living Essence.</div><br /><span class=\"q2\"><a href=\"/classic/item=12803/living-essence\">Living Essence</a></span><!--ndstart--><!--ndend--><span class=\"q whtt-extra whtt-ilvl\"><br>Item Level <!--ilvl-->55</span><!--bo--><!--ue--><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><div class=\"whtt-extra whtt-maxstack\">Max Stack: 10</div><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">5</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
